AIv	PCG	0.017238
AIv	PFL	0.001273
AIv	PH	0.048849
AIv	PIR	2.429131
AIv	PL	0.941324
AIv	PMd	0.001259
AIv	POL	0.006845
AIv	PP	0.000250
AIv	PRM	0.000060
AIv	PT	0.003776
AIv	PVT	0.067465
AIv	PVp	0.000507
AIv	PVpo	0.000223
AIv	RE	0.106657
AIv	RH	0.004979
AIv	SCs	0.005236
AIv	SF	0.000077
AIv	SI	1.393561
AIv	SMT	0.034442
AIv	SPA	0.001945
AIv	SSp-tr	0.024844
AIv	SUBd	0.000558
AIv	SUM	0.015445
AIv	TEa	0.486745
AIv	TT	0.274721
AIv	TU	0.018206
AIv	VISal	0.000313
AIv	VMH	0.000236
AIv	VTA	0.068630
AMB	AAA	0.003630
AMB	ACAd	0.000024
AMB	AHN	0.020872
AMB	AIv	0.000041
AMB	AMv	0.000143
AMB	AON	0.003109
AMB	ARH	0.002956
AMB	AV	0.000072
AMB	BLA	0.000322
AMB	BMA	0.000945
AMB	BST	0.034230
AMB	CLI	0.000049
AMB	CUN	0.001183
AMB	DMH	0.028626
AMB	EPv	0.000181
AMB	FL	0.065415
AMB	GPe	0.003742
AMB	GRN	0.812648
AMB	IA	0.000288
AMB	IMD	0.004481
AMB	IRN	0.845124
AMB	LGd	0.000119
AMB	LGv	0.001207
AMB	LHA	0.107116
AMB	LPO	0.031566
AMB	LSr	0.007446
AMB	LSv	0.001889
AMB	MARN	0.109186
AMB	MEA	0.002662
AMB	MEPO	0.005201
AMB	MGm	0.001086
AMB	MGv	0.000527
AMB	MPN	0.000759
AMB	MPO	0.013154
AMB	MPT	0.000580
AMB	NLL	0.013740
AMB	NLOT	0.000166
AMB	NOD	0.011805
AMB	NTS	0.158376
AMB	ORBl	0.000147
AMB	ORBvl	0.000031
AMB	OT	0.012327
AMB	PA	0.000238
AMB	PARN	0.474392
AMB	PB	0.253596
AMB	PFL	0.010743
AMB	PGRNd	0.070934
AMB	PH	0.021299
AMB	PIR	0.003570
AMB	PL	0.000370
AMB	PP	0.001404
AMB	PRNc	0.232082
AMB	PRP	0.031202
AMB	PVH	0.009287
AMB	PVpo	0.001791
AMB	RCH	0.021210
AMB	RH	0.000332
AMB	SBPV	0.003217
AMB	SI	0.041006
AMB	SOC	0.002090
AMB	SPA	0.001643
AMB	SPFm	0.002064
AMB	SPVO	0.071322
AMB	STN	0.001034
AMB	SUM	0.001363
AMB	SUV	0.007297
AMB	TT	0.003770
AMB	TU	0.024373
AMB	VII	1.142819
AMB	VMH	0.007196
AMd	ACAd	1.337924
AMd	ACAv	2.397819
AMd	ACB	1.965221
AMd	AIv	0.010960
AMd	AN	0.000862
AMd	AOB	0.011266
AMd	AON	0.031636
AMd	AV	0.021614
AMd	BLA	0.168212
AMd	CEA	0.010343
AMd	CENT	0.000015
AMd	CLA	0.006504
AMd	CP	5.473812
AMd	CUL	0.000605
